label,text,extracted_symp
malaria,"Strong itchiness, chills, nausea, and a high temperature have been plaguing me. Besides having a headache, I'm also perspiring a lot. My muscles are quite sore, and I feel sick.","itchiness, chills, nausea, high_temperature, headache, perspiration, muscle_soreness, sickness"
malaria,"I've experienced severe itching, chills, nausea, and a high fever. Besides having a headache, I'm also perspiring a lot. I've been terrible with nausea and muscle ache.","itching, chills, nausea, fever, headache, perspiration, muscle_ache"
malaria,"I'm suffering from intense itching, chills, vomiting, and a high fever. I've also been sweating a lot and have a headache. Nausea and muscle pain have also been bothering me.","itching, chills, fever, sweating, headache, nausea, muscle_pain"
malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been causing me discomfort.","itching, chills, fever, sweating, headache, nausea, muscle_pain"
malaria,"Along with my intense scratching, chills, nausea, and high fever, I've also been feeling really unwell. I have a headache and am also perspiring a lot. I've been uncomfortable from nausea and muscle ache, too.","scratching, chills, nausea, fever, headache, perspiration, muscle_ache"
malaria,"I have a high fever, severe itching, chills, and vomiting. In addition, I've been perspiring a lot and have a headache. I've also been bothered by nausea and muscle ache.","fever, itching, chills, vomiting, perspiration, headache, nausea, muscle_ache"
malaria,"I have a high fever, chills, and severe itching. I have a headache and am also perspiring a lot. I've been bothered by nausea as well as muscle ache.","fever, chills, itching, headache, perspiration, nausea, muscle_ache"
malaria,"I've had severe itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been causing me a lot of discomfort.","itching, chills, fever, sweating, headache, nausea, muscle_pain"
malaria,"Strong itchiness, chills, nausea, and a high fever are all part of my current condition. Besides having a headache, I've been perspiring a lot. I've been uncomfortable from nausea and muscle ache, too.","itchiness, chills, nausea, fever, headache, perspiration, muscle_ache"
malaria,"I have a high fever, severe itching, chills, and vomiting. I also have a headache and have been perspiring a lot. My discomfort has also been brought on by nausea and muscle ache.","fever, itching, chills, vomiting, headache, perspiration, muscle_ache"
malaria,"Strong itchiness, chills, nausea, and a high fever are all part of my current condition. In addition, I have a headache and have been perspiring a lot. I've been suffering from nausea as well as muscle ache.","itchiness, chills, nausea, fever, headache, perspiration, muscle_ache"
malaria,"Along with a high fever, I've had chills, vomiting, and severe itching. Along with my headache and excessive sweating, I've been feeling awful with nausea and muscle ache.","fever, chills, vomiting, itching, headache, excessive_sweating, nausea, muscle_ache"
malaria,"Along with a high fever, I've had chills, vomiting, and severe itching. Besides having a headache, I'm also perspiring a lot. I've been terrible with nausea and muscle ache.","fever, chills, vomiting, itching, headache, perspiration, nausea, muscle_ache"
malaria,"I'm suffering from severe itching, chills, vomiting, and a high fever. I've also been sweating a lot and have a headache. Nausea and muscle pain have also been causing me discomfort.","itching, chills, vomiting, fever, sweating, headache, nausea, muscle_pain"
malaria,"I've been experiencing intense itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. Nausea and muscle pain have been making me feel miserable.","itching, chills, vomiting, fever, sweating, headache, nausea, muscle_pain"
malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. In addition, I have a headache and am perspiring a lot. I've also been bothered by nausea and muscular ache.","itching, chills, fever, headache, perspiration, nausea, muscle_ache"
malaria,"Intense scratching, chills, nausea, and a high temperature have been plaguing me. I also have a headache and am perspiring a lot. I've been terrible with nausea and soreness in my muscles.","scratching, chills, nausea, fever, headache, muscle_soreness"
malaria,"I've experienced severe itching, chills, nausea, and a high fever. Along with having a headache, I'm also perspiring a lot. I've also been bothered by nausea and muscle ache.","itching, chills, fever, headache, perspiration, nausea, muscle_ache"
malaria,"I've been experiencing a lot of scratching, chills, vomiting, and a fever. I also have a headache and am perspiring a lot. Additionally hurting me have been nausea and muscle soreness.","scratching, chills, vomiting, fever, headache, perspiration, nausea, muscle_soreness"
malaria,"I've had intense itching, chills, vomiting, and a high fever. I'm also sweating excessively and have a headache. Nausea and muscle pain have also been bothering me.","itching, chills, fever, sweating, headache, nausea, muscle_pain"
malaria,"I've had a high fever, chills, and intense itching. In addition, I have a headache and am perspiring a lot. I've been in a lot of agony from muscle ache and nausea.","fever, chills, itching, headache, muscle_ache, nausea"
malaria,"Along with my intense scratching, chills, nausea, and high fever, I've also been feeling really unwell. Along with my headache and excessive sweating, I've been suffering from severe muscle pain and nausea.","intense_scratching, chills, nausea, high_fever, headache, excessive_sweating, muscle_pain"
malaria,"Strong itchiness, chills, nausea, and a high temperature have been plaguing me. Besides having a headache, I'm also perspiring a lot. I've been suffering from severe muscle pain and nausea.","itchiness, chills, nausea, high_temperature, headache, perspiration, muscle_pain"
malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I've been really uncomfortable lately from nausea and muscle ache.","high_temperature, vomiting, chills, itching, headache, perspiration, nausea, muscle_ache"
malaria,"I have a high fever, chills, and severe itching. In addition, I have a headache and am perspiring a lot. I've been feeling awful with nausea and muscle ache.","fever, chills, itching, headache, perspiration, nausea, muscle_ache"
malaria,"I've had a high temperature, vomiting, chills, and intense itching. I also have a headache and am perspiring a lot. I'm queasy, and my muscles hurt a lot.","high_temperature, vomiting, chills, itching, headache, perspiration, muscle_pain"
malaria,"I've been experiencing severe itching, chills, vomiting, and a high fever. I'm also sweating a lot and have a headache. I feel nauseous and my muscles are really sore","itching, chills, vomiting, fever, sweating, headache, muscle_soreness"
migraine,"Along with excessive appetite, a stiff neck, headaches, indigestion, and acid reflux, I've also been experiencing sadness, impatience, and visual distortion.","sadness, impatience, visual_distortion, excessive_appetite, stiff_neck, headaches, indigestion, acid_reflux"
